Yekaterinburg_064.JPG;0.4232134148478508;0.16014384478330612;0.4974055364727974;0.2778947725892067;1
Yaroslavl_2018_023.jpg;0.468122748658061;0.12055968306958675;0.5019045788794756;0.18157506920397282;1
Yelets_013.jpg;0.5350316893309355;0.0755244717001915;0.57033477909863;0.13125929981470108;1
Yelabuga_062.jpg;0.544091796502471;0.1272430643439293;0.6064986232668161;0.18025598675012589;1
Yekaterinburg_056.JPG;0.5961326584219933;0.09573151916265488;0.6283924356102943;0.1383444294333458;1
Yuzhno_Sakhalinsk_012.JPG;0.45196252688765526;0.05420051887631416;0.5296615399420261;0.11600087210536003;1
Yaroslavl_2018_013.jpg;0.40745145082473755;0.20891976729035378;0.5451553463935852;0.30968111380934715;1
Yoshkar_Ola_155.JPG;0.5127735398709774;0.2097059041261673;0.5673835016787052;0.28283466398715973;0
Yelets_069.jpg;0.43625119514763355;0.10521497018635273;0.4643148463219404;0.15704385749995708;1
Yekaterinburg_083.JPG;0.44473349675536156;0.08206404373049736;0.5668929852545261;0.17727749422192574;1
Yuzhno_Sakhalinsk_102.JPG;0.5011360738426447;0.4043603874742985;0.535798778757453;0.4704095385968685;0
Yablonovskiy.jpg;0.4534703139215708;0.04008936882019043;0.4905765410512686;0.10750991106033325;1
Yelabuga_086.jpg;0.5188369601964951;0.09905237331986427;0.5509132295846939;0.13083362206816673;1
Yaroslavl_2018_033.jpg;0.42484406288713217;0.09675775654613972;0.44888379517942667;0.13497240655124187;1
Yoshkar_Ola_214.JPG;0.5089768134057522;0.2798819877207279;0.5521695651113987;0.34091880545020103;0
Yaroslavl_2018_010.jpg;0.5706029981374741;0.14811457693576813;0.5968709141016006;0.19395886361598969;1